tweet_id,text,label
1461001644020314124,"RT HuffPost spoke with Dr. Diana Greene Foster about the far-reaching implications of being denied abortion care, ahead of th",
1514267302237073414,RT I am pro-choice I make that decision for myself and others are given that same right. Your body your choice. They can stop legal abortions but women will still have them. Personally making laws about mens' balls is more effective than controlling women.,
1520112977222930432,"RT Ohio state Rep. Jean Schmidt (R) defended her abortion ban recently, arguing that ""just because you have emotional scars doesnt give you the right to take a life. via @HuffPostPol",
1462706297984499714,"Well, I have NO PROBLEM w/THIS. Because he said publicly during an interview that a woman who chose an abortion, regardless of HOW she became pregnant (rape or even incest) should have the SAME FATE. Jail would be too good for this indecent sexist and his crimes against women.",
1503468577328091137,"RT ""This would not be tolerable (nor constitutional) in the context of abortion recipients, or purchasers of Korans or Bibles, or the member roster of the NAACP. And it is not tolerable (nor constitutional) in the context of those who choose to have a gun for self-defense."" ",
1484546386641178625,RT I am encouraged to see so many #ProLife Americans marching for life today in Washington. I have never wavered in my pro-life values and I will continue to fight for the lives of unborn children in Congress every single day. (1/2) ,
1522713180018909184,"RT NEW: A top Michigan House Republican has introduced a bill that would ban telemedicine as a way to prescribe abortion pills or diagnose pregnancy. The bill, sponsored by Speaker Pro Tempore Pamela Hornberger, would also ban a physician from diagnosing gestational age virtually.",
1445853662727737344,Man lol look. Take that shit elsewhere. Im not here to discuss abortion rights. Go fucking complain to the government. Im not the one.,
1531072844766928896,"Then you clearly dont get it, not surprising from someone pro abortion. But again you probably cried about the leak of the draft regarding roe v Wade didnt you?",
1488302466688962561,"Literally, being anti Choice and anti LGBTQ is not ""moderate"" in 2022. We've moved past these times.",
1486386626343354374,"Like, I'm talking full on commitment. SJC: Judge, what are your views on abortion JW: I cannot comment on cases not before me SJC: Ok, but what about qualified immunity JW: Oh that shit is whack, just put me in, it's gone.",
1499412026929532930,"RT If Roe fell, 28 states are likely to take action to ban abortion outrightand 12 states already have trigger bans in place that would ban abortion automatically if Roe is overturned. The threat to abortion rights and access is very real.",
1536470054396645377,"RT Open SmartNews and read ""Hochul signs laws meant to protection abortion rights in New York"" here: To read it on the web, tap here: ",
1508162318277951493,"A non-viable embryo. But, by all means let's let the woman die, says the party of bible thumpers claiming to be pro-life.",
1533938905149480960,"RT Caruso gave almost $1 million to top Republican congressional leaders Mitch McConnell and Kevin McCarthy, as well as former presidential candidate John Kasich, who all oppose abortion.",
1537857797487992832,"""I'm not ""intolerant"" if I believe election deniers are harming our very democracy."" Roe V Wade will be handed off to States to provide. Federal to State authorities are the only change, correct? As we are assuming before the draft release. Anyone admit to the leak? ",
1508913787486801931,And Kenneth Petty threatened to beat up Aaron as well. A grown adult trying to beat up a 16 year old If Nicki was cheating it would seem to me that If Aaron was the father he would have something to say about her getting an abortion. But Kenny already went to jail for his rape ,
1499499296378572802,"so you just pity the vile women who arent honored to go through direct suffering, injury & risk (and poverty & mental illness risks too) for a potential newborn they didnt want. And like all anti-abortion folks, you want this imposed on everyone.",
1530161636677394433,"RT ""We don't have to wait for someone to die to realize that abortion is a serious issue."" Pamela #KatibaForSRHR https:/",
1529935328605356050,RT Today we gathered in front of the Supreme Court to call for national leaders to support Voting Rights and Reproductive Rights. Over 60 Women led groups represented. We will not be silenced! #BlackWomensRoundtable ,
1451229314016432149,"RT BREAKING: Texas Urges Supreme Court to Uphold Abortion Ban, Deny Joe Bidens Demand to Block It ",
1517524939301085184,RT Who's paying millions for this abortion training program? Taxpayers. ,
1522359048854720514,"Not a persona, not a bit, nothing - if anything, /worse/, something scarier - /genuinely honest and well informed, always loved art, could never afford to pursue post-secondary because my kids came along sooner than I planned. We considered an abortion, but I didn't feel okay",
1488604057597976576,RT A new poll from and has shown that most Americans support legal limits on abortion and oppose mail-order abortions. #ortl #prolife ,
1531701191008104448,RT Feel free to use this image yourself. Follow me on Ko-if for more free art. AlexArtYouReady shared 'Abortion Rights Are Human Rights!' on Ko-fi. ,
1463539544733757445,"A party full of odd balls like Dornan, Mason, Macneil and Emma Harper With fringe ideas about abortion and consumed by gender lunacy None of these people should be anywhere near power",
1450212834126675968,"RT NEW: #SCOTUS agrees to expedite consideration of petition challenging Texas abortion law, SB8. Response is due 10/21.",
1541569844184743937,RT sucks!! Just like others on roster that supports abortion.. #WWERaw,
1447638169739005962,Abortion crushedguys are guysgirls are girlsDemocrats bannedGod is Greatthats victory,
1508920509660028929,"RT Sick, Heartless, and just plain EVIL. Pro-abortion California bill could legalize infanticide for months after birth, attorney warns - LifeSite ",
1536425738496184320,No rights of the ZEF are violated by abortion. Removing someone else from your body is not a violation of that persons rights. Being forced to let them use your body is a violation of your rights.,
1541911668997115904,"RT ""When you have anger, you have to channel that energy into something that makes a difference,"" says Duchess Meghan in a conversation on abortion rights and America's post-Roe era with and ""Thats what activism is. Its about how we show up."" ",
1496521131645407235,"And we're just the test balloon. The minority they can unite the most enemies against. But if this flies? Next up: gay people. Then black people. If you thought the current anti-abortion crusade was bad, wait till they come for women's right to vote and work.",
1445440014167330819,RT Your on the wrong side of this debate. Parents have every right to decide and debate these school boards and Administrat,
1506977864935165959,You need to state the facts. I am not aware of any law passed that says a women does not have a right to an abortion. The laws I have read stop it at a certain point/weeks. You are pandering,
1484232015268368388,isnt this the girl who wished shed had an abortion?,
1477617588339367937,Why hasnt been working with the Democratic Congress to codify Roe v Wade into law? ShEs NoT EleCtEd! never stopped Nader ,
1539598746597502976,"Savannah & I explained how vulnerable populations are often the real targets of privacy-harming bills. Denying people encryption is denying their human rights. 47 days later, the likely overturning of Roe v. Wade leaked and ""vulnerable population"" became ""51% of Americans.""",
1457077609590755329,Big win for those who Government telling you how to be a parent or what do with your own health and bodies. Where are the abortion advocates on this one is a win for them too. ,
1491126276815405056,"CHRISTIANS Why did Christianity, the Conservative Right & the Republican Party choose to lie about God over abortion to become Communist in the late 1960s to be anti-abortionist, throwing out all Patriots along with their God, from the GOP then and have kept them out since? ",
1494793000362332162,Wade v Roe says abortion is a constitutional right.,
1466158294536437763,"Huh? I dont get what youre saying here, but banning abortion nationwide has been a goal of the anti-choice movement all along. Of COURSE they would do that.",
1539027664865878016,This is the leftist version of conservatives thinking Democrats are demon possessed baby killers trying to corrupt children. We aren't going to cure the uncompromising partisanship that gridlocks the state with less empathy,
1504886254168514565,RT Imagine if the little shits at Yale had been students from Notre Dame screaming outside an abortion clinic. Or if they were just quiet Catholic kids smirking at a grifter loser with a drum.,
1542641034269712385,RT It isnt enough to go after openly anti abortion democrats. We must go after those who enable them as well. You cannot be pro choice and support openly anti choice candidates. ,
1523445154140463104,RT Mike Pence had no problems ripping children from their parents and locking them in cages. This speaks volumes about Mikeys Pro-Life stance! ,
1535594772479737856,"RT ""Like the U.S., Cuba is engaged in a nationwide debate over LGBTQ+, womens, and reproductive rights. But unlike in the U.S., where these decisions are made by a few unelected Supreme Court theocrats, Cuba's process is grassroots and democratic."" ",
1496554039890386950,"RT Reality of how #abortion hurts women, shared #abortionstory of #NikiMinaj which shows #abortionishealthcare is lie, that truth is #abortionhurtswomen. Join the Irish #prolife party that declares women CAN have it all, be mother's and work! ",
1458507976889835529,"RT said, the goal is to help Democrats be more competitiveespecially at the local and state levelby sharing NARAL's dat",
1497617031922864133,RT Maybe Tulsi can talk about abortion rights and Dan can give us Insider Trading tips.,
1541921883028725763,"Heres your PRO-LIFE Republicans VOTING NO to FEED BABIES, help veterans, cap insulin cost at $35 & lower gas costs. DEMOCRATS VOTED YES! Republican hypocrites VOTED NO! Bet Rumble didnt share the truth with you huh? ",
1527016000662667265,"Men should have no say on a woman deciding to carry a baby to full term. Have them sign off on abortion? Um what? Unless they are carrying the baby, they have no say.",
1489485633022148608,"RT Why is canceling student debt, free health cayuh and a wealth tax MORE progressive than reproductive rights, gun safety and civil/voting rights? Maybe the unstated key to a Branch Bernidian's loyalty is promising to name more post offices after racists.",
1466827412050784256,"But I am not taking these from them. Always necessary? Why? Seriously. Why? If we have universal health care, free birth control for males and females, proper sex education, free college, and social food programs why will it always be necessary?",
1512337615005138944,"RT because if children know more about consent/assault/biology and birth control beyond ""vagina penis abstinence"" then a lot of conservative ideologies quickly fall apart ",
1448616772110856196,"Are you intentionally dumb? Abortion is murder & you want to force others to publicly fund abortions. (My body, my choice, everyone else pays.) Now, you want to publicly fund govt forcing/coercing people into experimental & private pharmaceutical trials. Fascism defined.",
1445222560317251588,The Hyde Amendment has been a high profile bone of contention for reproductive rights advocates for decades.,
1536489445372870660,"RT Asked about firebombing of anti-abortion crisis pregnancy centers, tells me that we have seen an uptick of that type of arson and bombing, or attempt to bomb."" ",
1474471506692485129,RT Abortion Activist Amanda Marcotte: Merry Christmas is Conservative Code for F You ,
1470081066526408704,No. This is different . Gun issue is codified in constitution as 2A while abortion is no where to be seen in constitution,
1518604648998834177,"RT Not that men or the govt should be involved in medical decisions at all. Here's another bill by idiot (mostly male) politicians who think we live in a sci-fi world where ectopic pregnancies can be ""reimplanted"" in the womb. ",
1448727940489891847,"excellent point. what I've seen are deliberate policies take hold which just like guns, abortion, & religion are used to turn public ed into a battleground. devoid of scholastic importance & meritocracy these issues only serve hate & misunderstanding. time to take back control!",
1450747525829255175,"... let alone being gaslighted, and allegedly ""forced"" to have an abortion when things don't go as anticipated. If she truly cared about her ""precious baby,"" legal or not, no one can force her to neglect and abort her child. This is why single mothers exist, even in Korea.",
1529591334667005952,RT NON-USE OF CONTRACEPTIVE AMONG WOMEN (15-49) Percentage of Married & unmarried sexually active Not Using Any Method: 1 North West 93.2% 2 North East 90.5% 3 North Central 83.8% 4 South South 78.3% 5 South East 71.9% 6 South West 64.9% #StatiSense (NDHS 2018),
1501320331901890560,I am going to start requiring the women who use my facilities to take birth control.,
1478988921442902017,"They also brought oppression, slavery, and deatheither from disease or killing nonbelievers. They advocate against birth control while encouraging high birth rates, no matter the situation. And, like Mother Teresa, against lifesaving medicine in favor of suffering.",
1538468531829981184,"RT Were proud to support our longtime friend and champion campaign for re-election! Hes been a champion for consumers, abortion access, the planet and #LGBTQ+ equality. Vote RICARDO LARA for Insurance Commissioner by June 7! ",
1530811849167589378,I had no idea Malta was so backward with regard to abortion laws. ,
1468007464654319616,"RT Every day without action on WHPA means that more and more people are being denied their constitutional right to abortionand this disproportionately affects women, BIPOC folks, members of the LGBTQ+ community, and those with lower incomes.",
1533891637067120640,Please point me to the verse in the Bible that clarifies the church's stance on abortion and the definition of where life begins.,
1504088267263811586,"RT Less than a week after their president declared Guatemala the ""pro-life capital"" of Latin America, the country's lawmakers Tuesday shelved a bill that would have imposed up to 10 years of jail time for women who obtained abortions. ",
1536509169477591043,"RT The Soviet Union banned abortion in 1936. 18 million people were incarcerated in Stalin's gulags, of whom more than 1.5 million died. I'm no expert Novara Media Communist panelist from the daytime politics shows and the but I did O-Level Modern History. ",
1532822312470294528,RT Why ban all abortion from conception onwards based on an imaginary scenario that basically never happens? ,
1479195633290461187,RT The Myers boy!!! Providing birth control since 1978!!!!!!!!! ,
1529566583202500612,"Because vasectomies can fail, like any birth control. Why do you forced-birthers always go to the 'slut argument', as though women with multiple partners are somehow deserving of punishment?!?",
1479704960304623618,"A Conservative leader campaigned on over-regulation pointing to a law on Pregnant Mares Urine, not noting that the horses were repeatedly impregnated, fed water on the verge of drowning, kept caged, to capture the urine for making birth control pills.",
1445590086343561217,"RT As patients continue to delay or change their plans to become pregnant, theyll need access to the birth control that works for them. We believe reproductive health needs should be a regular part of the healthcare conversation ",
1475584433000378369,"RT In 1967, Sarah Weddington had to travel to Mexico to receive illegal abortion care. Just a few years later, at age 26, s",
1436106291785740289,I have zero tears for people choosing to live in a state with restrictive abortion laws or having an easy time finding a state that will allow them to kill their children. That's how choices work.,
1526677655424311300,"How can you believe this is constitutional? Im sick of this trend. A republican that seems to be for the people, then gets office just to restricts rights (drugs, abortion) and gives tax breaks to the wealthy (which is exactly what you did to Disney). Small government my ass.",
1496169941661331462,"RT Yes, this is a women's triumph! ""I congratulate the women who led the fight to decriminalize abortion. This is their triumph. The empowerment of women that arises from here, sexual education and freedoms are the best way to protect life"" well said ! ",
1455327475618156551,"RT .said that the Texas abortion law aims to abide by federal and state law, including Roe v. Wade, but to still save unborn babies with beating hearts. ""Pro-abortion activists have had to invent one radical extra-legal pathway after another to go after it,"" he said.",
1456006818044416001,"Why is Ihan Omar pushing abortion and LGBT issues, if she is Muslim? As a Christian, I'm curious.",
1454532660261388289,"RT Goodness. This is a slap in the face to all Catholics who follow the doctrine of our faith. Joe Biden is NOT a ""good Ca",
1540481994215284737,"RT ""Republicans, in fact, have repeatedly tried to make birth control pills available without a prescription, only to face opposition from . . . Democrats and Planned Parenthood."" ",
1462421480227196932,will retract their story and apologize the same day the Catholic church publicly refuses communion for elected baby killers.,
1533945899612659712,"RT Abortion bans disproportionately affect low-income, Black, brown, and Indigenous communities and negatively impact education rates, overall health, earned wages, and unplanned births. Access to abortion is a precursor for bodily autonomy and therefore a human right.",
1444024219550035976,RT The fact that they even have to ask shows how wildly out of touch the anti-abortion extremists at the #txlege are with thei,
1513835852186599425,"There were other prominent pro-abortion activists who called out the blatant lie of huge numbers of back-alley abortions. ""Foremost among these was Dr. Malcolm Potts, Medical Director of the International Planned Parenthood Federation,...",
1538689107869810690,RT Youth procession w bringing alive the reality of forcing women & girls to give birth against their will. Youth took this action to call forth the pro-choice majority to ACT NOW in nonviolent mass resistance to stop SCTOUS from taking away abortion rights.,
1511100931525554182,Dorries has a history of hate & extremist friends who she is a conduit for. Who's been awarded by Cuture war vehicle of Russian Orthodox Patriarchy & Shadow Networks World Congress Families. Dorries would ban abortion & Gay Marriage right now if she could. ,
1540839528902057984,"RT Republicans: ""Abortion is murder."" Also Republicans: ""Murder is not murder."" ",
1524154683337625601,The Democrats are in power now but they aren't doing anything because they let people like manchin and sinema stop every proposed policy. And Pelosi is trying to get an anti abortion candidate reelected.,
1513550307380371468,oh look its literally the same side effects as hormonal birth control.,
1502367626441416704,"RT Just a reminder that abusers, rapists & child molesters love abortion.",
1532386747153276930,"To stop the slaughter of innocents, Democrats should join the conservatives in banning abortion. Dems MURDER 1 million unborn children every year, but then claim to care about the victims of 'gun violence'. We conservatives can't hear them. Gun grabbers only want control.",
1477095743378886660,"Yeah but it came FIRST. So as youre watching think about how fucking GROUNDBREAKING these women were. This show aired mid 80s to early 90s. They handled elder abuse, abortion, sexual harassment, birth control, you name it. All subjects that were rather taboo.",
1462243927751278594,"RT Abortion is not a medical treatment. It doesnt make a baby healthier, it doesnt make a woman healthier. It just kills Our society should offer compassion, love, and advocacy to a baby with a disability or terminal illnessnot encourage their murder.",
1512337955653926913,"address policy barriers to, and enhance efficiency in providing contraceptive information and services for young people aged 10 to 19 #NationalAIDSDialogue",
1447771707335319557,This is about the catholic religion and they condone abortion,
1524175041218371584,Why are you using anti-abortion dogwhistles if you're pro choice? In case you haven't noticed people's reproductive rights are under attack and pro choice people shouldn't be repeating anti abortion rhetoric right now.,
1454320158152040450,These are the type of women that bash women for not getting an abortion.,
1507665336488927235,RT parliament should enact an abortion law and public policy framework that aligns with the Constitution. https://t.co/q4dGXwCq0o #KatibaForSRHR ,
1541564554588454912,RT EVERY single one of Trump's appointments should be tried for perjury for their false assurances that Roe v. Wade was safe.,
1455589996123987968,"RT We've filed 4 amicus briefs at SCOTUS in this opportunity to strike down Roe v. Wade, defeat abortion, & SAVE UNBORN LIVES. As we fight for life, we face the resources of the abortion industry. Sign now & donate doubled as part of our Matching Challenge. ",
1473379525752983559,Am I right in thinking you're backing anti choice groups?,
1484659355240828934,RT Beautiful crowd at the today. The pro-life generation is strong and we're winning. 2022 is the year we end Roe v. Wade. ,
1516912314204762113,U will love it at Disney. They have work shops for open discussion with your children under 9yo about sexuality. I heard adding an abortion clinic for those in need of healthcare whilst on vacation! Have fun! ,
1528731368066260993,"RT Guttmacher (a very abortion friendly institution) choose ""Lifestyle"" as the wording for their data table - and I'm assuming they had their reasons. So which tiny words will help you, bc I'm not the one having a hard time comprehending *their* data table.",
1534991616938606592,Again show me where I said I support abortion Ill wait.,
1466172657322188811,But I feel that Jews arent wanted in a Christian nation has always been a subtext of an anti choice movement promoted by Americas antisemitic party.,
1537562059763769344,RT Methinks she leaked the Roe v. Wade SCOTUS info to pressure the fence-sitters into acting in accordance with her handmaid agenda.,
1532918387692781571,Hes a hypocrite!! He's all for abortion then wants to save kids..,
1541569162841047042,lied to? about what? did they not know there was a fetus inside them? did they not know that having an abortion terminates said pregnancy? if they cannot support this baby the way it deserves and they decide abortion is the best choice for them then let them make that choice. ,
1497206994410815505,what a clown. Get back to your junior high studies and let the big boys worry about running the country after this abortion of an administration tries to destroy it. ,
1469038792183005187,"RT Gotta hand it to sinn Fein. They're on a roll annoying people this week. But to annoy both pro and anti choice in one go, that's impressive.",
1481373638607605760,RT You left out: Destroying 1 in 4 small businesses. Blackface and a klan robe. Being AOK w/allowing an infant to die from a botched abortion. Closing churches. Closing schools. Allowing rioters to destroy Richmond. Threatening to sue school districts who unmasked kids. And more! ,
1437913873105969157,"RT Rebuilding our world to embrace femaleness, our way of being, as the model of perfection for women would be just and ri",
1542652516483072001,Elections have consequences dumbass.!!! Abortion isn't a constitutional right it should be left up to each state not a inbred idiot like you!!,
1534561781565341696,RT An armed man was arrested near Supreme Court Justice Brett Kavanaugh's Maryland home. The Department of Homeland Security warned in May that there could be threats against Supreme Court justices over the leaked draft of the Roe v. Wade decision. ABC.,
1488294287397855240,honestly that would be smart but i doubt the writers thought that much into it seeing as they never even mention the abortion,
1525568513305464833,"RT ""I have a working uterus and two kids that I gave birth to. It's an odd space to be in,"" he said. ""Are we even welcome in spaces to stand shoulder and shoulder with women-identified people? It's very isolating and uncomfortable."" ",
1456648545117769734,"Uh? what no the reason she was born is due to her mother not killing her, so the mother did not kill the daughter even when she could legally. would somehow feel the need to kill her if abortion becomes illegal? what logic is this dude",
1444405967995691024,What destroys credibility is an old man like G Abbot telling lies about having whole 6 weeks to get an abortion he clearly doesnt even know how pregnancy works pleeease!,
1465798787012739079,"RT We are in the fight of our lives for reproductive freedom and abortion access, and were taking the fight right to the footsteps of the Supreme Court. #BansOffOurBodies #AbortionIsEssential ",
1518721234036420608,"Yeah Its corny, but i prefer this Ova the abortion clinic",
1444067901653221377,RT I hope you will join me in Montpelier as we rally for reproductive rights. We will never let up in our fight to protect,
1454464044308516874,when you support abortion you should not be allowed a photo opp with live kids ,
1487843049921302532,"In Ireland, a coupla years ago, a woman died because she was forced to deliver a dead fetus because abortion wasn't a thing. It opened up that avenue after the husband sued the hospital for something that could have been avoided but wasn't based on religious belief.",
1444399553390723077,"RT Yesno coat hangers please. Also, don't say ""abortion is the hardest decision someone ever has to make."" That is a) not a universal truth and b) stigmatizing of the procedure as a whole. Some people sing all the way to the abortion clinic and that is 1000% OK! ",
1538151155011928066,"RT If we dont elect and flip 5 State House Seats, abortion will become illegal in Ohio if Roe gets overturned. Help me do my part to flip this seat. ",
1524873684774707208,"RT the thing that annoys me about the Roe v Wade debate is that the only question is whether abortion is Constitutionally protected and the libs on one side say it is and the repubs on the other say it's not look at this through a historical perspective, and it gets dark",
1446895181299650562,RT I'm pro-abortion because I am tired of people not critically thinking about what a simple statement says without having to have their hands held to figure it out.,
1526614788259909632,We believe all Texans should vote for who they believe is best for the job. We are endorsing based on her spirit and willingness to fight for civil rights. When Roe v Wade is on the table we rather have a woman speak for us.,
1524889249547358208,"RT New in Public Notice: Sean Hannity, Lyin' Ted, and Lindsey Graham in the Fox News multiverse of madness ",
1470614724236787713,"No, that's what you're on about. I stated my stance on abortion. It may be old, but it's no less valid. Guess what, modern medicine ain't perfect, people are evil, corruption exists. You can't out right ban abortion, but you can't leave it open either.",
1527761498231099392,RT I'm tickled by GOP outrage over protests in front of the SCOTUS theocrats. This is the same SCOTUS who affirmed the rights of anti-abortionist zealots to do the same at homes of physicians specializing in reproductive rights. Boo F'n' Hoo. #AbortionRightsAreHumanRights,
1525209413232906240,"Oh, brother. What do abortion rights have to do with LGBTQ? In fact, is there a faction less involved in the issue? I swear, something happens that you don't like, and suddenly ALL the things you don't like are going to happen. And I'll bet you think you're really smart.",
1529917751388565505,"I know this sucks to hear, but NY and CA democrats have to hold their noses and vote republican this year. Ignore gun control. Ignore abortion. Those are wedge issues at the periphery. If you dont destroy your rulers at the polls, they will never change. Why would they?",
1522703027320377344,RT Roe v. Wade made men like me unfuckable isnt the argument you think it is ,
1509883319487397895,"RT This is pro lifer Scott DesJarlais. During his divorce trial, the Tennessee congressman supported his ex-wife's decision to get two abortions before their marriage. The former doctor also allegedly pressured a 24-year-old patient he was having an affair with to get an abortion. ",
1486278326154973185,"Thank you, Gov Wolf. Youve fought for female reproductive rights and $15 minimum wage. Pennsylvanians, Do you want to stay on the path? Heres your candidate. Vote Blue.! #DemVoice1 #ONEV1 #BlueDot ",
1521638330328305664,"RT Anti-gun people suddenly coming to the realization that ""hey, maybe there's a reason the 2nd amendment exists"" but only when it comes to abortion being an issue. ",
1526237210323718144,"RT I support people being able to make their body as much like they want it to be as we can make it. I support trans people, I support abortion, I support consental voluntary sterilization, I support birth control, I support hair dye, I support cosmetic surgery, I support tattoos.",
1512459137518432260,Hello. Roe is a notoriously activist decision that has been criticized for decades by legal scholars on both sides of the abortion issue. It should be overturned and abortion policy returned to the states where it belongs.,
1536488222951411712,RT I do think the apologetics industry helped enable January 6th by urging people to be single-issue voters and look the other way when Trump was clearly going to do what he actually did. Basically saying embracing a wannabe dictator is worth it for the fight against abortion.,
1456191647943909378,"The confidentiality is addressed by BDRA, and this can be tailored in the context of the abortion context. #safeabortionsavelives #womensrights #sexualandreproductiverights",
1512089788664401925,"Abortion kills, by definition. Pregnancy results in life. Abortion ends that life. Be honest, and cut the ""woman's health"" bs.",
1523444282014588928,"Contraception = reproductive rights. The invention of The Pill was a miracle: made by men, for women. Nobody in history could control their fertility so easily, cheaply. We gave you what you wanted, but a woman always wants more. You went too far. Infanticide is too far.",
1458473734335918084,RT #ProLife Victory! Arkansas City Passes Pro-Life Resolution Declaring Unborn Babies Have a Right to Life - ,
1487372521641222144,"See this is why we're all stucked with a fucked up government, y'all adults better vote someone deserving. Don't vote for this misogynistic asshole. A victim should have a right to her body, because it's HER BODY. Raped or not, abortion should be legal.",
1504857775439974400,"RT ""Texas Republicans are lashing out at Citi this week after the New York-based bank revealed it would cover expenses for US staffers who are forced to leave their states to seek an abortion."" ",
1527402161063219215,"RT ""There should be backlash and uproar."" Harry Styles has spoken out against the ""backwards"" leaked Supreme Court draft opinion revealing a plan to overturn Roe v. Wade: ",
1508073447951585282,"RT Never seen such a ghoulish attitude and sick jokes in comments. Abortion from a necessary, painful procedure in certain circumstances to sick humour telling women to abort in order to maximise a hedonistic lifestyle. ",
1505703526147706887,"RT No one uses abortion for birth control, hahah Its used when BC fails, the condom breaks, or someone forgets a condom ",
1442594897953898500,"RT It is a long journey in the fight to decriminalize #abortion and on this #ISAD, CFC stands with those exercising their",
1536608756330549248,RT I talked about this a long time ago. forced sterilization of Black and PoC will rear its ugly head along with abortion bans. ,
1535707870611722242,"Abortion isnt murder. Your feelings dont suddenly make a word definition change. Murder is unlawful, abortion is not.",
1531925299348156419,"RT Nobody in their right mind believes that, in 1787, the drafters of the Constitution intended to include the right to an abortion. #RoeVWade #ProLife ",
1512890403816722437,"RT I thought he was supportive of Texas stance on abortion? So, if not the death penalty, what penalty should be meted out to that 26yo woman? ",
1536276400977719296,"RT STOP #SCOTUS from taking away abortion rights. If you aren't shouting from the roof tops, raising hell, telling all ur friends about how there is still time to stop this, then WHY THE HELL NOT? Those behind this assault are counting on our silence. We must not give it to them. ",
1519310213257519106,"RT Last night, a federal court blocked Kentucky's 15-week abortion ban. While another court had already blocked the law, this particular judge explicitly blocked all the law regulations and the blanket ban on abortions after 15 weeks of pregnancy. Let me explain this decision ",
1527070379369447426,RT When I ran my opponents supporters used this line of attack against me. Fortunately for me they couldnt afford a billboard. Dem leadership supporting anti-abortion Cuellar should be asked if this builds their big tent or just pushes young progressive women of color out? ,
1484635389197492227,RT 8 in 10 Americans support the legal right to abortion. Pass it on. ,
1525567657629696001,RT We could eNd WoRlD HunGer with all the money they spend fighting for abortion,
1524526153628717057,RT Since last July 37 States made hormonal contraceptives over the counter drugs where prescriptions are no longer needed with the approval of the FDA. All you have to do is go to the pharmacist answer a few questions and you get your birth control,
1517922797560999939,Its for prevention within 72hrs anything after that is useless it can't cause abortion,
1470154420725948419,Half of women being anti abortion does not mean that anti abortion isn't an extreme stance. It very much is.,
1455172865423183878,"RT New York exempts churches from the abortion coverage mandate (obviously), but other religious employers demanded an exemption for their health insurance plans, as well. SCOTUS is pretty clearly signaling that the lower courts should grant it. ",
1521993981306961921,RT Reminder that men can get pregnant and have every right to call for an end to Roe v Wade. Demanding that only those with uteruses should have an opinion is bioessentialist and transphobic.,
1536726908230041602,"We are energy independent, oil companies have chosen hold us captive and republicans refused to allow government to investigate their over charges just like they did with drug companies. I am pro abortion and will vote accordingly",
1433216336436604930,allowing anyone to sue for damages against someone they suspect is aiding and abetting an abortion. Providers say that the law prevents at least 85% of the procedures previously completed in the state.,
1446989923119153155,RT My we are not nullifying Roe v. Wade t-shirt has many people asking questions already answered by by shirt ,
1483196006967635970,You'll be asked what your position on legal abortion is and about why you are targeting non-pregnant young people with your Safe Haven message. 602-277-5369,
1534298844825104391,"exactly Jess. it's a no-brainer for us humans who actually care about others, The ""pro-life"" hypocrites in my country make my heart sick. The audacity of choosing their greed and gun addiction/culture over the safety and lives of children. Hopefully somehow change will come.",
1448962906138288130,Sounds kind of like a psycho killer after her abortion. ,
1521640375026429952,"the overturning of roe v. wade is not a victory for unborn lives, its a death sentence for women. this move targets poor women, and especially women of color. the majority of women who utilized last year were black and hispanic.",
1498667355072868356,I wish our balls were detachable like a form of birth control. If you want kids just attach them back and if you don't just keep them off,
1525612817671368704,"RT This constitutional abortion of a decision exposes the five minority party-rigged, oligarch-bankrolled SCOTUS judges as nothing more than sleazy political fixers masquerading as judges to impose #ChristoFascist law on all Americans.",
1446416540182659072,RT #Abortion. It is every woman's inherent right and responsibility to determine for herself when and if she wishes to propagate her unique genetic inheritance. End of discussion.,
1540027750110691328,RT VICTORY! Wisconsin Republicans Reject Governor Evers Demand to Repeal Abortion Ban ,
1517292123040714753,RT I asked where he stands on abortion to save the life of a mother. Bailey said he doesn't personally consider that abortion because there is a choice of life. The senator clarified that he would lean toward saving the life of the mother in that case. #twill,
1528407910132219905,RT Abortion is an abomination against God and man. ,
1463113696344002563,"RT One of the top corporate donors to the co-sponsors of the proposed abortion ban in Ohio is Nationwide. Since 2018, Nationwide has donated $30,500 to 19 co-sponsors of the legislation. ",
1506620203261644804,"RT I'm looking forward to joining this important dialogue and discussing the role of men as allies in promoting safe access to reproductive health and rights, including abortion. ",
1511489067254484993,"I'm confused, what exactly is being reproduced if abortion is at play?",
1495611043070021636,the thing was she was not in a relationship when we met and then this guy comes in and named andrew and he's an asshole and is racist and he's pro-lfe and a flirts with me and her and he gets with her but still tries to go after me and he went too far with it for months,
1525928741146439681,RT Republicans threaten Voting Rights and she thinks of a Candyman solution. The President says Abortion three times & the threat goes away. I wonder who she Voted for in 2016? That election led to this mess now. Three Far Right Supreme Court picks!,
1496535731392548866,RT Oklahoma lawmakers have advanced legislation that would ban abortion 30 days into pregnancy. (by https:/,
1488896616752984065,"RT I've been on retreats with Catholics, I've been to Lourdes with Catholics, I've prayed the Rosary with Catholics, yet some of them continue to vote for pro-abortion politicians...it's beyond my comprehension.",
1449081528152215553,Thanks - thats I agree thats what it usually means. So is the suggestion (that what you refer to as right wing publications) are maybe paying or that is paying them?,
1444415683476049923,"Absolutely! No one is pro-abortion, but hundreds of thousands of us support the right for women to have control of all of their reproductive decisions without such choices being decided by a group of detestable, hypocritical, Republican men.",
